video_id;game;comment_id;author_display_name;text;published_at;like_count;text_clean;text_casefoldingText;text_slangwords;text_title;text_stemming;text_tokenizingText;text_stopword;text_akhir;sentiment;confidence
MYXRsvydCb4;The Classrooms;Ugwhw7iJ3kCyBuO3xyp4AaABAg;@octaviaaaaaaaa;Bang ini record ya?;24/04/2024 20:33;1;Bang ini record ya ?;bang ini record ya ?;abang ini record iya ?;abang ini record iya ?;abang ini record iya;['abang', 'ini', 'record', 'iya'];['abang', 'record'];abang record;neutral;998
MYXRsvydCb4;The Classrooms;UgxFSSmsOf7YhwUETx54AaABAg;@gratisgratis-kw3jv;Akhirnya orochimaru dikalahkan oleh seorang brando😂;24/04/2024 20:33;1;Akhir nya orochimaru dikalahkan oleh seorang brando 😂;akhir nya orochimaru dikalahkan oleh seorang brando 😂;akhir nya orochimaru dikalahkan oleh seorang windah 😂;akhir nya orochimaru dikalahkan oleh seorang windah 😂;akhir nya orochimaru kalah oleh orang windah;['akhir', 'nya', 'orochimaru', 'kalah', 'oleh', 'orang', 'windah'];['orochimaru', 'kalah', 'orang', 'windah'];orochimaru kalah orang windah;neutral;9523
MYXRsvydCb4;The Classrooms;Ugw-cQJ4A3EYzGXJ-GF4AaABAg;@Braxdyton;bang ada teori mengerikan dari sisi gelap mc nya dia telah mati namun dia terperangkap di tempat yang mengerikan di pikirannya bang;24/04/2024 20:32;0;bang ada teori mengerikan dari sisi gelap mc nya dia telah mati namun dia terperangkap di tempat yang mengerikan di pikiran nya bang;bang ada teori mengerikan dari sisi gelap mc nya dia telah mati namun dia terperangkap di tempat yang mengerikan di pikiran nya bang;abang ada teori mengerikan dari sisi gelap mc nya dia telah mati namun dia terperangkap di tempat yang mengerikan di pikiran nya abang;abang ada teori mengerikan dari sisi gelap mc nya dia telah mati namun dia terperangkap di tempat yang mengerikan di pikiran nya abang;abang ada teori keri dari sisi gelap mc nya dia telah mati namun dia perangkap di tempat yang keri di pikir nya abang;['abang', 'ada', 'teori', 'keri', 'dari', 'sisi', 'gelap', 'mc', 'nya', 'dia', 'telah', 'mati', 'namun', 'dia', 'perangkap', 'di', 'tempat', 'yang', 'keri', 'di', 'pikir', 'nya', 'abang'];['abang', 'teori', 'keri', 'sisi', 'gelap', 'mc', 'mati', 'perangkap', 'keri', 'pikir', 'abang'];abang teori keri sisi gelap mc mati perangkap keri pikir abang;neutral;9958
MYXRsvydCb4;The Classrooms;UgxU0I5XlxRw_miwKv54AaABAg;@HaykalNizam-r7l;😂🎉😂🎉😂🎉😂😊;24/04/2024 20:32;0;😂🎉😂🎉😂🎉😂😊;😂🎉😂🎉😂🎉😂😊;😂🎉😂🎉😂🎉😂😊;😂🎉😂🎉😂🎉😂😊;;[];[];;positive;9657
MYXRsvydCb4;The Classrooms;UgwhmlM7cmYg2RcuYdJ4AaABAg;@yusufakhiruddin5491;Telat gak bang ?;24/04/2024 20:32;0;Telat gak bang ?;telat gak bang ?;terlambat tidak abang ?;terlambat tidak abang ?;lambat tidak abang;['lambat', 'tidak', 'abang'];['lambat', 'tidak', 'abang'];lambat tidak abang;neutral;9931
MYXRsvydCb4;The Classrooms;Ugw1bpGHNw52oHLpOQZ4AaABAg;@Dramorra.;m0nster kalajengking gk tuh;24/04/2024 20:32;0;mnster kalajengking gk tuh;mnster kalajengking gk tuh;mnster kalajengking tidak itu;mnster kalajengking tidak itu;mnster kalajengking tidak itu;['mnster', 'kalajengking', 'tidak', 'itu'];['mnster', 'kalajengking', 'tidak'];mnster kalajengking tidak;neutral;9965
MYXRsvydCb4;The Classrooms;Ugz58Ylkwk2j5QfeLLp4AaABAg;@BangSanz_;Bang coba main game horor bareng miauw aug;24/04/2024 20:32;0;Bang coba main game horor bareng miauw aug;bang coba main game horor bareng miauw aug;abang coba main permainan horror bareng miauw aug;abang coba main permainan Horror bareng miauw aug;abang coba main main horror bareng miauw aug;['abang', 'coba', 'main', 'main', 'horror', 'bareng', 'miauw', 'aug'];['abang', 'coba', 'main', 'main', 'horror', 'bareng', 'miauw', 'aug'];abang coba main main horror bareng miauw aug;neutral;9983
MYXRsvydCb4;The Classrooms;UgxP0akyvxMUYUbbuwh4AaABAg;@IkaNurjakiah;Hallo bang;24/04/2024 20:31;0;Hallo bang;hallo bang;hallo abang;hallo abang;hallo abang;['hallo', 'abang'];['hallo', 'abang'];hallo abang;neutral;9864
MYXRsvydCb4;The Classrooms;UgzW3WgaD1SCuthFO_N4AaABAg;@keisiiiu;sumpah ini video paling bikin tegang co, what a game bro;24/04/2024 20:31;0;sumpah ini video paling bikin tegang co what a game bro;sumpah ini video paling bikin tegang co what a game bro;sumpah ini video paling bikin tegang co what a permainan saudara laki-laki;sumpah ini video paling bikin tegang co what a permainan saudara laki-laki;sumpah ini video paling bikin tegang co what a main saudara lakilaki;['sumpah', 'ini', 'video', 'paling', 'bikin', 'tegang', 'co', 'what', 'a', 'main', 'saudara', 'lakilaki'];['sumpah', 'video', 'bikin', 'tegang', 'co', 'main', 'saudara', 'lakilaki'];sumpah video bikin tegang co main saudara lakilaki;positive;9323
MYXRsvydCb4;The Classrooms;Ugwh0Iw5MOVPEVYnezR4AaABAg;@rahmadromadon1368;Bang main rpg eiyuden;24/04/2024 20:31;0;Bang main rpg eiyuden;bang main rpg eiyuden;abang main rpg eiyuden;abang main rpg eiyuden;abang main rpg eiyuden;['abang', 'main', 'rpg', 'eiyuden'];['abang', 'main', 'rpg', 'eiyuden'];abang main rpg eiyuden;neutral;9982
MYXRsvydCb4;The Classrooms;Ugy_ihQlQ06u9KOd1Bd4AaABAg;@Braxdyton;bang game nya main terus kerna gg dan seru bang jangan end live;24/04/2024 20:30;0;bang game nya main terus kerna gg dan seru bang jangan end live;bang game nya main terus kerna gg dan seru bang jangan end live;abang permainan nya main terus kerna hebat dan seru abang jangan end live;abang permainan nya main terus kerna hebat dan seru abang jangan end live;abang main nya main terus kerna hebat dan seru abang jangan end live;['abang', 'main', 'nya', 'main', 'terus', 'kerna', 'hebat', 'dan', 'seru', 'abang', 'jangan', 'end', 'live'];['abang', 'main', 'main', 'kerna', 'hebat', 'seru', 'abang', 'jangan', 'end', 'live'];abang main main kerna hebat seru abang jangan end live;positive;9911
MYXRsvydCb4;The Classrooms;Ugz6U7qO6W7deoPNEAp4AaABAg;@hexura5000;1:19:32 anjir lah, gw ngakak sambil ketakutan cokk wkwkwk;24/04/2024 20:30;0;anjir lah gw ngakak sambil ketakutan cokk tertawa;anjir lah gw ngakak sambil ketakutan cokk tertawa;anjir lah aku ngakak sambil ketakutan cok tertawa;anjir lah aku ngakak sambil ketakutan cok tertawa;anjir lah aku ngakak sambil takut cok tertawa;['anjir', 'lah', 'aku', 'ngakak', 'sambil', 'takut', 'cok', 'tertawa'];['anjir', 'ngakak', 'takut', 'tertawa'];anjir ngakak takut tertawa;positive;9534
MYXRsvydCb4;The Classrooms;Ugzqk9Ydg0LiMmlwEWx4AaABAg;@fikamaharani9895;Apa kabar semoga sehat selalu;24/04/2024 20:29;0;Apa kabar semoga sehat selalu;apa kabar semoga sehat selalu;apa kabar semoga sehat selalu;apa kabar semoga sehat selalu;apa kabar moga sehat selalu;['apa', 'kabar', 'moga', 'sehat', 'selalu'];['kabar', 'moga', 'sehat'];kabar moga sehat;positive;9633
MYXRsvydCb4;The Classrooms;Ugz-F19rxKTbGc2Zv7t4AaABAg;@Drawingissugoii;Bng kok aku di diemin 😢;24/04/2024 20:29;0;Bng kok aku di diemin 😢;bng kok aku di diemin 😢;abang kok aku di diemin 😢;abang kok aku di diemin 😢;abang kok aku di diemin;['abang', 'kok', 'aku', 'di', 'diemin'];['abang', 'diemin'];abang diemin;neutral;9943
MYXRsvydCb4;The Classrooms;Ugw0bM4xAxg0cq-94yN4AaABAg;@nyonyo6433;Njr bikin seluruh tubuh tegang😂;24/04/2024 20:28;0;Njr bikin seluruh tubuh tegang 😂;njr bikin seluruh tubuh tegang 😂;njr bikin seluruh tubuh tegang 😂;njr bikin seluruh tubuh tegang 😂;njr bikin seluruh tubuh tegang;['njr', 'bikin', 'seluruh', 'tubuh', 'tegang'];['njr', 'bikin', 'tubuh', 'tegang'];njr bikin tubuh tegang;neutral;7333
MYXRsvydCb4;The Classrooms;UgwfrV3fkKC-3h1KwO94AaABAg;@nadifaarianda9730;DEMI ALLAHHH NGAKAK BGTTT😭😭😭;24/04/2024 20:28;0;DEMI ALLAHH NGAKAK BGTT 😭😭;demi allahh ngakak bgtt 😭😭;demi allahh ngakak banget 😭😭;demi allahh ngakak banget 😭😭;demi allahh ngakak banget;['demi', 'allahh', 'ngakak', 'banget'];['allahh', 'ngakak', 'banget'];allahh ngakak banget;positive;9954
MYXRsvydCb4;The Classrooms;UgzlRitLMo3htO2DMQh4AaABAg;@bluwbysea;seram cok;24/04/2024 20:27;1;seram cok;seram cok;seram cok;seram cok;seram cok;['seram', 'cok'];['seram'];seram;neutral;9938
MYXRsvydCb4;The Classrooms;UgxwCtt5FvrbMPZ45MR4AaABAg;@jeyrenadipratama428;😂;24/04/2024 20:26;0;😂;😂;😂;😂;;[];[];;positive;7394
MYXRsvydCb4;The Classrooms;UgzKT_HflZRbOLkRfx14AaABAg;@mr.i17;1:43:38 bang winda sampe ngeluarin bisa;24/04/2024 20:26;0;bang winda sampe ngeluarin bisa;bang winda sampe ngeluarin bisa;abang windah sampai ngeluarin bisa;abang windah sampai ngeluarin bisa;abang windah sampai ngeluarin bisa;['abang', 'windah', 'sampai', 'ngeluarin', 'bisa'];['abang', 'windah', 'ngeluarin'];abang windah ngeluarin;neutral;9912
MYXRsvydCb4;The Classrooms;UgzJZc0em9Q_uZlveaJ4AaABAg;@yayatgta2004;Hi bg;24/04/2024 20:26;0;Hi bg;hi bg;hai abang;hai abang;hai abang;['hai', 'abang'];['abang'];abang;neutral;9947
MYXRsvydCb4;The Classrooms;Ugz2P6-758sUdHUd71d4AaABAg;@PriaSehat-1;Kirain game ini boongan ternyata beneran ada😮;24/04/2024 20:26;1;Kirain game ini boongan ternyata beneran ada 😮;kirain game ini boongan ternyata beneran ada 😮;kirain permainan ini boongan ternyata beneran ada 😮;kirain permainan ini bohongan ternyata beneran ada 😮;kirain main ini boongan ternyata beneran ada;['kirain', 'main', 'ini', 'boongan', 'ternyata', 'beneran', 'ada'];['kirain', 'main', 'boongan', 'beneran'];kirain main boongan beneran;neutral;989
MYXRsvydCb4;The Classrooms;UgxpiklkG_pJDGHba_14AaABAg;@aldiandroidgamer;53:20 kocak;24/04/2024 20:26;12;kocak;kocak;kocak;kocak;kocak;['kocak'];['kocak'];kocak;neutral;9976
MYXRsvydCb4;The Classrooms;UgxMdjRSEcedFz8hrOZ4AaABAg;@gracevanessa9813;Bang perbanyak game2 kek gini seru bgt;24/04/2024 20:24;0;Bang perbanyak game game kek gini seru bgt;bang perbanyak game game kek gini seru bgt;abang perbanyak permainan permainan seperti begini seru banget;abang perbanyak permainan permainan seperti begini seru banget;abang banyak main main seperti begini seru banget;['abang', 'banyak', 'main', 'main', 'seperti', 'begini', 'seru', 'banget'];['abang', 'main', 'main', 'seru', 'banget'];abang main main seru banget;positive;9972
MYXRsvydCb4;The Classrooms;Ugz5GDp-J_yftRor9YB4AaABAg;@RezkyArdiansyah-np1qj;Ini game horor paling viral di tiktok;24/04/2024 20:24;3057;Ini game horor paling viral di tiktok;ini game horor paling viral di tiktok;ini permainan horror paling terkenal di tiktok;ini permainan Horror paling terkenal di Tiktok;ini main horror paling terkenal di tiktok;['ini', 'main', 'horror', 'paling', 'terkenal', 'di', 'tiktok'];['main', 'horror', 'terkenal', 'tiktok'];main horror terkenal tiktok;positive;8385
MYXRsvydCb4;The Classrooms;UgwoAF5hHL_8UytCStJ4AaABAg;@biliball;bang main zoochosis horor seru bang;24/04/2024 20:23;0;bang main zoochosis horor seru bang;bang main zoochosis horor seru bang;abang main zoochosis horror seru abang;abang main Zoochosis Horror seru abang;abang main zoochosis horror seru abang;['abang', 'main', 'zoochosis', 'horror', 'seru', 'abang'];['abang', 'main', 'zoochosis', 'horror', 'seru', 'abang'];abang main zoochosis horror seru abang;neutral;9071
MYXRsvydCb4;The Classrooms;UgyWLeW00zBmVRsWlB94AaABAg;@Piepoyy;Ah tapi aku di TikTok nggak pernah liat tuh game ini di beranda aku dan keluargaku bang berando bohongin kita yah biar penontonya banyak karena klik bet tubnailnya, tapi walaupun bang Brandi bohongin aku, aku tetep nonton karena seram aku udah berumur 16 sekarang jadi gk perlu sama mama aku nontonya, bang Brando bangga gk aku nonton sendiri;24/04/2024 20:22;0;Ah tapi aku di TikTok nggak pernah liat tuh game ini di beranda aku dan keluargaku bang berando bohongin kita yah biar penonto nya banyak karena klik bet tubnail nya tapi walau pun bang Brandi bohongin aku aku tetep nonton karena seram aku udah berumur sekarang jadi gk perlu sama mama aku nonto nya bang Brando bangga gk aku nonton sendiri;ah tapi aku di tiktok nggak pernah liat tuh game ini di beranda aku dan keluargaku bang berando bohongin kita yah biar penonto nya banyak karena klik bet tubnail nya tapi walau pun bang brandi bohongin aku aku tetep nonton karena seram aku udah berumur sekarang jadi gk perlu sama mama aku nonto nya bang brando bangga gk aku nonton sendiri;ah tapi aku di tiktok tidak pernah lihat itu permainan ini di beranda aku dan keluargaku abang berando bohongin kita yah biar penonto nya banyak karena klik banget tubnail nya tapi walau pun abang brandi bohongin aku aku tetep menonton karena seram aku sudah berumur sekarang jadi tidak perlu sama mama aku menonton nya abang windah bangga tidak aku menonton sendiri;ah tapi aku di Tiktok tidak pernah lihat itu permainan ini di beranda aku dan keluargaku abang berando bohongin kita yah biar penonto nya banyak karena klik banget tubnail nya tapi walau pun abang brandi bohongin aku aku tetep menonton karena seram aku sudah berumur sekarang jadi tidak perlu sama mama aku menonton nya abang windah bangga tidak aku menonton sendiri;ah tapi aku di tiktok tidak pernah lihat itu main ini di beranda aku dan keluarga abang berando bohongin kita yah biar penonto nya banyak karena klik banget tubnail nya tapi walau pun abang brandi bohongin aku aku tetep tonton karena seram aku sudah umur sekarang jadi tidak perlu sama mama aku tonton nya abang windah bangga tidak aku tonton sendiri;['ah', 'tapi', 'aku', 'di', 'tiktok', 'tidak', 'pernah', 'lihat', 'itu', 'main', 'ini', 'di', 'beranda', 'aku', 'dan', 'keluarga', 'abang', 'berando', 'bohongin', 'kita', 'yah', 'biar', 'penonto', 'nya', 'banyak', 'karena', 'klik', 'banget', 'tubnail', 'nya', 'tapi', 'walau', 'pun', 'abang', 'brandi', 'bohongin', 'aku', 'aku', 'tetep', 'tonton', 'karena', 'seram', 'aku', 'sudah', 'umur', 'sekarang', 'jadi', 'tidak', 'perlu', 'sama', 'mama', 'aku', 'tonton', 'nya', 'abang', 'windah', 'bangga', 'tidak', 'aku', 'tonton', 'sendiri'];['tiktok', 'tidak', 'lihat', 'main', 'beranda', 'keluarga', 'abang', 'berando', 'bohongin', 'yah', 'biar', 'penonto', 'klik', 'banget', 'tubnail', 'abang', 'brandi', 'bohongin', 'tetep', 'tonton', 'seram', 'umur', 'tidak', 'mama', 'tonton', 'abang', 'windah', 'bangga', 'tidak', 'tonton'];tiktok tidak lihat main beranda keluarga abang berando bohongin yah biar penonto klik banget tubnail abang brandi bohongin tetep tonton seram umur tidak mama tonton abang windah bangga tidak tonton;neutral;8058
MYXRsvydCb4;The Classrooms;UgxePzQ0qCfcs3snOLp4AaABAg;@dhiyashaffiyyah8811;Bang fyp kamu ada bang mursid nya ngga;24/04/2024 20:20;0;Bang fyp kamu ada bang mursid nya ngga;bang fyp kamu ada bang mursid nya ngga;abang fyp kamu ada abang mursid nya tidak;abang fyp kamu ada abang mursid nya tidak;abang fyp kamu ada abang mursid nya tidak;['abang', 'fyp', 'kamu', 'ada', 'abang', 'mursid', 'nya', 'tidak'];['abang', 'abang', 'mursid', 'tidak'];abang abang mursid tidak;neutral;9985
MYXRsvydCb4;The Classrooms;Ugx0KwEE_bvDxvpmuhx4AaABAg;@DikaRF_;Bang coba main game ghaib Indonesia bg beda dari semua game yg ada loh;24/04/2024 20:20;1;Bang coba main game ghaib Indonesia bg beda dari semua game yg ada loh;bang coba main game ghaib indonesia bg beda dari semua game yg ada loh;abang coba main permainan ghaib indonesia abang beda dari semua permainan yang ada loh;abang coba main permainan Ghaib Indonesia abang beda dari semua permainan yang ada loh;abang coba main main ghaib indonesia abang beda dari semua main yang ada loh;['abang', 'coba', 'main', 'main', 'ghaib', 'indonesia', 'abang', 'beda', 'dari', 'semua', 'main', 'yang', 'ada', 'loh'];['abang', 'coba', 'main', 'main', 'ghaib', 'indonesia', 'abang', 'beda', 'main'];abang coba main main ghaib indonesia abang beda main;neutral;9745
MYXRsvydCb4;The Classrooms;Ugy6DGBPuCgCDxnTq8l4AaABAg;@yyukidyta;PENIPUAN WOY ENDINGNYA;24/04/2024 20:18;0;PENIPUAN WOY ENDINGNYA;penipuan woy endingnya;penipuan woy endingnya;penipuan woy endingnya;tipu woy endingnya;['tipu', 'woy', 'endingnya'];['tipu', 'endingnya'];tipu endingnya;neutral;9129
MYXRsvydCb4;The Classrooms;Ugx05112j6KIbxWPHWx4AaABAg;@vacndyva_6147;"Bang gw lagi ga enak badan, tadi disekolah pingsan gara"" sakit perut,dan nonton bang windah biar terhibur😂";24/04/2024 20:18;0;Bang gw lagi ga enak badan tadi disekolah pingsan gara sakit perut dan nonton bang windah biar terhibur 😂;bang gw lagi ga enak badan tadi disekolah pingsan gara sakit perut dan nonton bang windah biar terhibur 😂;abang aku lagi tidak enak badan tadi disekolah pingsan gara sakit perut dan menonton abang windah biar terhibur 😂;abang aku lagi tidak enak badan tadi disekolah pingsan gara sakit perut dan menonton abang windah biar terhibur 😂;abang aku lagi tidak enak badan tadi seko pingsan gara sakit perut dan tonton abang windah biar hibur;['abang', 'aku', 'lagi', 'tidak', 'enak', 'badan', 'tadi', 'seko', 'pingsan', 'gara', 'sakit', 'perut', 'dan', 'tonton', 'abang', 'windah', 'biar', 'hibur'];['abang', 'tidak', 'enak', 'badan', 'seko', 'pingsan', 'gara', 'sakit', 'perut', 'tonton', 'abang', 'windah', 'biar', 'hibur'];abang tidak enak badan seko pingsan gara sakit perut tonton abang windah biar hibur;positive;622
MYXRsvydCb4;The Classrooms;UgwFbIngK3He19DTEi14AaABAg;@Sa_rawh;Windah kaget penonton ikud kaget 😔🤌🏻;24/04/2024 20:18;1;Windah kaget penonton ikud kaget 😔🤌🏻;windah kaget penonton ikud kaget 😔🤌🏻;windah kaget penonton ikud kaget 😔🤌🏻;windah kaget penonton ikut kaget 😔🤌🏻;windah kaget tonton ikud kaget;['windah', 'kaget', 'tonton', 'ikud', 'kaget'];['windah', 'kaget', 'tonton', 'ikud', 'kaget'];windah kaget tonton ikud kaget;positive;7387
MYXRsvydCb4;The Classrooms;UgxcKn39cEpCIRvNvAN4AaABAg;@putriangelina4184;Bg gw cape bgt bljr UTBK, jd w nontonin aj biar cape gw ilang😂;24/04/2024 20:18;1;Bg gw cape bgt bljr UTBK jd w nontonin aj biar cape gw ilang 😂;bg gw cape bgt bljr utbk jd w nontonin aj biar cape gw ilang 😂;abang aku capek banget bljr utbk jadi aku nontonin saja biar capek aku hilang 😂;abang aku capek banget bljr utbk jadi aku nontonin saja biar capek aku hilang 😂;abang aku capek banget bljr utbk jadi aku nontonin saja biar capek aku hilang;['abang', 'aku', 'capek', 'banget', 'bljr', 'utbk', 'jadi', 'aku', 'nontonin', 'saja', 'biar', 'capek', 'aku', 'hilang'];['abang', 'capek', 'banget', 'bljr', 'utbk', 'nontonin', 'biar', 'capek', 'hilang'];abang capek banget bljr utbk nontonin biar capek hilang;neutral;9686
MYXRsvydCb4;The Classrooms;Ugx-X6Wp2syiCpusQqZ4AaABAg;@DEVICEcc;Aku hadir bang;24/04/2024 20:17;0;Aku hadir bang;aku hadir bang;aku hadir abang;aku hadir abang;aku hadir abang;['aku', 'hadir', 'abang'];['hadir', 'abang'];hadir abang;neutral;9926
MYXRsvydCb4;The Classrooms;UgxSsNUHlo5VrAaA6514AaABAg;@aidulanhar9219;Orochimaru di game ini lebih serem dari hantu Yeboleilo 😭😭;24/04/2024 20:17;0;Orochimaru di game ini lebih serem dari hantu Yeboleilo 😭😭;orochimaru di game ini lebih serem dari hantu yeboleilo 😭😭;orochimaru di permainan ini lebih seram dari setan yeboleilo 😭😭;orochimaru di permainan ini lebih seram dari setan yeboleilo 😭😭;orochimaru di main ini lebih seram dari setan yeboleilo;['orochimaru', 'di', 'main', 'ini', 'lebih', 'seram', 'dari', 'setan', 'yeboleilo'];['orochimaru', 'main', 'seram', 'setan', 'yeboleilo'];orochimaru main seram setan yeboleilo;neutral;6913
MYXRsvydCb4;The Classrooms;Ugye8x4m7q8PBqBDKD54AaABAg;@yaudahiya-hx7gw;Kek cewek teriakny;24/04/2024 20:16;0;Kek cewek teriakny;kek cewek teriakny;seperti cewek teriakny;seperti cewek teriakny;seperti cewek teriakny;['seperti', 'cewek', 'teriakny'];['cewek', 'teriakny'];cewek teriakny;neutral;8585
MYXRsvydCb4;The Classrooms;Ugyz5HhWsJ_Dz8sQdFx4AaABAg;@imammaulana4852;1:45:55 sesat banget translate nya;24/04/2024 20:15;8;sesat banget translate nya;sesat banget translate nya;sesat banget translate nya;sesat banget translate nya;sesat banget translate nya;['sesat', 'banget', 'translate', 'nya'];['sesat', 'banget', 'translate'];sesat banget translate;negative;9855
MYXRsvydCb4;The Classrooms;UgwB8f8MemXxPJJaNmJ4AaABAg;@ramasetiawan1747;Keren bg;24/04/2024 20:15;0;Keren bg;keren bg;keren abang;keren abang;keren abang;['keren', 'abang'];['keren', 'abang'];keren abang;positive;9989
